design_job_name,design_market,design_contractor,design_status,design_psa_cd,design_ecd,design_aop_clli,design_cm_project_tracking_number,design_associated_project,design_proj_num,design_no_build,design_no_build_reason,demand_id,demand_business,demand_residential,demand_provisioned,demand_fst,fst_id,fst_name,fst_build_status,fst_asset_id,dist_cluster_id,dist_cluster_type,dist_cluster_pfp_name,dist_cluster_olt_name,drop_cluster_id,drop_cluster_term_name,mdu_boundary_id,mdu_boundary_name,mdu_boundary_coil_ids,mdu_boundary_coil_notes,mdu_boundary_coil_structures,id,cbg,blockcode,ll_uuid,a_lon,a_lat,bain_use,private_access_b,commercial_b,building_b,build_cluster_b,clstrid,derived,cost_customer_location,cable_ft_hh,irr_cbg,irr_cb,f1_penetrationwithindex,lumi_archetype_cbg,lumi_archetype_cb,pct_fttp,mdu_subsid,old_build_,market,distance_to_build_sfu,att_segment,build_map_status,a_geoid,a_address,a_scity,a_county,a_state2,a_szip,a_szip5,a_carte,a_crtype,a_saddno,a_saddpref,a_saddstr,a_saddstsuf,a_saddsttyp,a_default_match,a_geocodetype,glid,gis_streetnr,gis_streetprefix,gis_streetname,gis_streettype,gis_streetsuffix,gis_postcode,gis_city,gis_stateorprovince,gis_country,gis_latitude,gis_longitude,gis_matchcode,gis_locationcode,gis_streetdirection,deleted,iqg_updated_fields,unit,sn_asset_id,no_build_reason,fiber_jack,jack_loc,inv_status,build_status,gc_classification,gis_unit_type,gis_unit_value,gis_postalcodeplus4
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54264,0,1,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22075,100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,210470,"BCL & MDU PON11151RD, 313-324",100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,IQGEO_54264,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153 OLD SIBLEY MEMORIAL HWY,EAGAN,DAKOTA,MN,55122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,SFU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54261,0,1,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22075,100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,210470,"BCL & MDU PON11151RD, 313-324",100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,IQGEO_54261,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165 OLD SIBLEY MEMORIAL HWY,EAGAN,DAKOTA,MN,55122,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,SFU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54259,1,0,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22080,100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,210475,"BCL & TOWER CELL  PON11151RD, 25-48",100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,IQGEO_54259,,,,,,,,,,,,,,,,,,,,,,,,,,,,4151 OLD SIBLEY MEMORIAL HWY,EAGAN,DAKOTA,MN,55122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54260,1,0,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22085,"100' RESERVE LOOP FOR BCL, PRIVATE COMPLEX & CELL TOWER",210501,"BCL & PRIVATE COMPLEX  PON11151RD, 49-180","100' RESERVE LOOP FOR BCL, PRIVATE COMPLEX & CELL TOWER",IQGEO_54260,,,,,,,,,,,,,,,,,,,,,,,,,,,,4065 OLD SIBLEY HWY,EAGAN,DAKOTA,MN,55122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54262,0,1,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22075,100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,210470,"BCL & MDU PON11151RD, 313-324",100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,IQGEO_54262,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161 OLD SIBLEY MEMORIAL HWY,EAGAN,DAKOTA,MN,55122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,SFU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,IQGEO_54263,0,1,FALSE,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22075,100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,210470,"BCL & MDU PON11151RD, 313-324",100' RESERVE LOOP FOR BCL & MDU COMPLEX    12 FIBERS,IQGEO_54263,,,,,,,,,,,,,,,,,,,,,,,,,,,,4157 OLD SIBLEY MEMORIAL HWY,EAGAN,DAKOTA,MN,55122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Planned,SFU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13089295,1,0,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22080,100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,210475,"BCL & TOWER CELL  PON11151RD, 25-48",100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,13089295,2.70371E+11,2.70371E+14,b782e878-172b-4679-a612-ff047b4e1bfe,-93.22522736,44.80913162,"Shopping, business, or trade",0,1,0,1,,CBG Clustered,688,36,0.160568997,0,47.1954422,3.077173471,3,0.078947,,,"Minneapolis-St. Paul-Bloomington, MN-WI",797.0554199,A,Final,27037,4131 Old Sibley Memorial Hwy,Saint Paul,DAKOTA,MN,55122-1946,55122,C057,C,4131,,Old Sibley Memorial,,Hwy,0,PC,,,,,,,,,,,,,,,,,build_status,Ste 201,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129385,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129385,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3270,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 231,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129384,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129384,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3269,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 211,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129456,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129456,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3267,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 106,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129332,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129332,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.22830963,44.80297852,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11151 River Hills Dr,Burnsville,DAKOTA,MN,55337-3290,55337,C004,C,11151,,River Hills,,Dr,0,GCRT,,,,,,,,,,,,,,,,,build_status,Apt 346,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129298,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129298,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.22830963,44.80297852,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11151 River Hills Dr,Burnsville,DAKOTA,MN,55337-3290,55337,C004,C,11151,,River Hills,,Dr,0,GCRT,,,,,,,,,,,,,,,,,build_status,Apt 351,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129378,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129378,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3273,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 306,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129387,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129387,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3267,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 121,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129392,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129392,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3270,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 230,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129433,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129433,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3269,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 205,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13089293,1,0,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22080,100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,210475,"BCL & TOWER CELL  PON11151RD, 25-48",100' RESERVE LOOP FOR BCL COMPLEX & TOWER CELL   24 FIBERS,13089293,2.70371E+11,2.70371E+14,b782e878-172b-4679-a612-ff047b4e1bfe,-93.22522736,44.80913162,"Shopping, business, or trade",0,1,0,1,,CBG Clustered,688,36,0.160568997,0,47.1954422,3.077173471,3,0.078947,,,"Minneapolis-St. Paul-Bloomington, MN-WI",797.0554199,A,Final,27037,4131 Old Sibley Memorial Hwy,Saint Paul,DAKOTA,MN,55122-1946,55122,C057,C,4131,,Old Sibley Memorial,,Hwy,0,PC,,,,,,,,,,,,,,,,,build_status,Ste 203,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129398,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129398,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3285,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 316,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13089281,1,0,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22084,100' RESERVE LOOP FOR BCL COMPLEX 12 FIBERS,210493,"BCL ONLY  PON11151RD, 13-24",100' RESERVE LOOP FOR BCL COMPLEX 12 FIBERS,13089281,2.70371E+11,2.70371E+14,218c2d00-6214-4450-9d6e-771221e21578,-93.22132111,44.81079102,"Industrial, manufacturing, and waste-related",0,1,0,1,,CBG Clustered,688,36,0.160568997,0,47.1954422,3.077173471,3,0.078947,,,"Minneapolis-St. Paul-Bloomington, MN-WI",758.4050293,B,Final,27037,4020 Old Sibley Memorial Hwy,Saint Paul,DAKOTA,MN,55122-1954,55122,C057,C,4020,,Old Sibley Memorial,,Hwy,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13089280,1,0,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22085,"100' RESERVE LOOP FOR BCL, PRIVATE COMPLEX & CELL TOWER",210501,"BCL & PRIVATE COMPLEX  PON11151RD, 49-180","100' RESERVE LOOP FOR BCL, PRIVATE COMPLEX & CELL TOWER",13089280,2.70371E+11,2.70371E+14,10f16ce6-3027-456a-b1a7-1067b14640d6,-93.22427368,44.80865097,"Shopping, business, or trade",0,1,0,1,,CBG Clustered,688,36,0.160568997,0,47.1954422,3.077173471,3,0.078947,,,"Minneapolis-St. Paul-Bloomington, MN-WI",567.3308716,B,Final,27037,4145 Old Sibley Memorial Hwy,Saint Paul,DAKOTA,MN,55122-1996,55122,C057,C,4145,,Old Sibley Memorial,,Hwy,0,GCRT,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13089298,1,0,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22083,100' RESERVE LOOP FOR BCL COMPLEX 12 FIBERS,210488,"BCL ONLY PON11151RD, 1-12",100' RESERVE LOOP FOR BCL COMPLEX 12 FIBERS,13089298,2.70371E+11,2.70371E+14,dbf6f47d-91f3-4cc7-829a-5bfdb4021513,-93.22541809,44.81003189,"Industrial, manufacturing, and waste-related",0,1,0,1,,CBG Clustered,688,36,0.160568997,0,47.1954422,3.077173471,3,0.078947,,,"Minneapolis-St. Paul-Bloomington, MN-WI",658.0175781,A,Final,27037,2280 Sibley Ct,Saint Paul,DAKOTA,MN,55122-1998,55122,C057,C,2280,,Sibley,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,BCL,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129323,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129323,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.22830963,44.80297852,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11151 River Hills Dr,Burnsville,DAKOTA,MN,55337-3290,55337,C004,C,11151,,River Hills,,Dr,0,GCRT,,,,,,,,,,,,,,,,,build_status,Apt 340,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129333,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129333,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.22830963,44.80297852,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11151 River Hills Dr,Burnsville,DAKOTA,MN,55337-3290,55337,C004,C,11151,,River Hills,,Dr,0,GCRT,,,,,,,,,,,,,,,,,build_status,Apt 347,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129360,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129360,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3270,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 221,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129367,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129367,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3270,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 233,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129461,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129461,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3269,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 207,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129304,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129304,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.22830963,44.80297852,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11151 River Hills Dr,Burnsville,DAKOTA,MN,55337-3288,55337,C004,C,11151,,River Hills,,Dr,0,GCRT,,,,,,,,,,,,,,,,,build_status,Apt 261,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129396,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129396,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3273,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 312,,,,,,Planned,MDU,,,
PSA-4804PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,4804PA,1/10/2024,BRVLMNYF,,,PSA-4804PA-BRVLMNYF-CHARLIE,FALSE,,13129408,0,1,,No,,,,,5223,64,F 11151 RIVER HILLS DR PFP,BRVLMNYF,,,22073,F 11151 RIVER HILLS DR HH,210442,"PON11151RD, 505-684",F 11151 RIVER HILLS DR HH,13129408,2.70371E+11,2.70371E+14,35be03a0-3f6b-4181-97cc-13ab13855f77,-93.23123932,44.80192947,MDU,0,0,0,1,,CBG Clustered,596,31,0.185513005,0,40.83209229,3,3,0,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,A,Final,27037,11111 River Hills Dr,Burnsville,DAKOTA,MN,55337-3268,55337,C004,C,11111,,River Hills,,Dr,0,STR,,,,,,,,,,,,,,,,,build_status,Apt 130,,,,,,Planned,MDU,,,
