design_job_name,design_market,design_contractor,design_status,design_psa_cd,design_ecd,design_aop_clli,design_cm_project_tracking_number,design_associated_project,design_proj_num,design_no_build,design_no_build_reason,demand_id,demand_business,demand_residential,demand_provisioned,demand_fst,fst_id,fst_name,fst_build_status,fst_asset_id,dist_cluster_id,dist_cluster_type,dist_cluster_pfp_name,dist_cluster_olt_name,drop_cluster_id,drop_cluster_term_name,mdu_boundary_id,mdu_boundary_name,mdu_boundary_coil_ids,mdu_boundary_coil_notes,mdu_boundary_coil_structures,id,cbg,blockcode,ll_uuid,a_lon,a_lat,bain_use,private_access_b,commercial_b,building_b,build_cluster_b,clstrid,derived,cost_customer_location,cable_ft_hh,irr_cbg,irr_cb,f1_penetrationwithindex,lumi_archetype_cbg,lumi_archetype_cb,pct_fttp,mdu_subsid,old_build_,market,distance_to_build_sfu,att_segment,build_map_status,a_geoid,a_address,a_scity,a_county,a_state2,a_szip,a_szip5,a_carte,a_crtype,a_saddno,a_saddpref,a_saddstr,a_saddstsuf,a_saddsttyp,a_default_match,a_geocodetype,glid,gis_streetnr,gis_streetprefix,gis_streetname,gis_streettype,gis_streetsuffix,gis_postcode,gis_city,gis_stateorprovince,gis_country,gis_latitude,gis_longitude,gis_matchcode,gis_locationcode,gis_streetdirection,deleted,iqg_updated_fields,unit,sn_asset_id,no_build_reason,fiber_jack,jack_loc,inv_status,build_status,gc_classification,gis_unit_type,gis_unit_value,gis_postalcodeplus4
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149914,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149914,2.70371E+11,2.70371E+14,9a859eee-f8ca-4ebe-93e5-8271215b52b3,-93.27918243,44.67945862,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18622 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6502,55044,R009,R,18622,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149937,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149937,2.70371E+11,2.70371E+14,f4d05fac-a84a-43a3-99ab-143474717ca7,-93.27918243,44.67945862,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18627 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6500,55044,R009,R,18627,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149899,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149899,2.70371E+11,2.70371E+14,56c6d8d3-c07e-4895-b7c5-3c1177848fe3,-93.27852631,44.67922974,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18603 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6500,55044,R009,R,18603,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,30072134,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",30072134,2.70371E+11,2.70371E+14,-93.27955744.679520,-93.27955627,44.67951965,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18647 Joplin Ave,Lakeville,DAKOTA,MN,55044-4220,55044,R009,R,18647,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149909,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149909,2.70371E+11,2.70371E+14,78ac699e-bc63-44b1-a5d4-41d63a2cd8b8,-93.27918243,44.67945862,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18623 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6500,55044,R009,R,18623,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149890,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149890,2.70371E+11,2.70371E+14,34c7510a-b194-485f-83ff-f475fdd1724f,-93.27854156,44.67932129,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18599 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-4889,55044,R009,R,18599,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149922,1,0,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21499,"100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",206441,"BCL-MDU PON18950IA, 13-36","100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",13149922,2.70371E+11,2.70371E+14,b28d4502-1625-4426-8428-9475d1196318,-93.27921295,44.6808815,"Shopping, business, or trade",0,1,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",349.6193848,D,Final,27037,18580 Joplin Ave,Lakeville,DAKOTA,MN,55044-4218,55044,R009,R,18580,,Joplin,,Ave,0,GCRT,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,BCL,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149923,1,0,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21499,"100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",206441,"BCL-MDU PON18950IA, 13-36","100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",13149923,2.70371E+11,2.70371E+14,b28d4502-1625-4426-8428-9475d1196318,-93.27918243,44.68078995,"Shopping, business, or trade",0,1,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",315.6972046,D,Final,27037,18584 Joplin Ave,Lakeville,DAKOTA,MN,55044-4218,55044,R009,R,18584,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,BCL,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149934,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21493,"100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",206438,"PON18950IA, 85-96","100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",13149934,2.70371E+11,2.70371E+14,e19e9e55-11fb-49b1-866a-80fab560b253,-93.27955627,44.67855072,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18740 Joplin Ave,Lakeville,DAKOTA,MN,55044-4214,55044,R009,R,18740,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13164639,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21491,F 18873 KENWOOD DR HH,,,,13164639,2.70371E+11,2.70371E+14,0346c5ed-5a1f-47f8-9caa-b614ca18f9f6,-93.27864075,44.67496109,Res-SFU,0,0,0,1,,CBG Clustered,2813,154,0.077209003,0,39.07154083,5.1147542,6,0.188718006,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,C,Final,27037,19017 Kenwood Trl,Lakeville,DAKOTA,MN,55044-7639,55044,R009,R,19017,,Kenwood,,Trl,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13150282,1,0,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21469,"100' LOOP PON, 253-264 RESERVED FOR 185TH ST W UNITS",206433,"BCL ONLY PON18950IA, 253-264","100' LOOP PON, 253-264 RESERVED FOR 185TH ST W UNITS",13150282,2.70371E+11,2.70371E+14,b660b8c2-2c55-46c9-81c3-4414fbfa9b1d,-93.27632141,44.68072128,"Shopping, business, or trade",0,1,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,4,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",242.694397,D,Final,27037,10438 185th St W,Lakeville,DAKOTA,MN,55044-5307,55044,R009,R,10438,,185th,W,St,0,PC,,,,,,,,,,,,,,,,,build_status,Ste 300,,,,,,Planned,BCL,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149955,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21499,"100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",206441,"BCL-MDU PON18950IA, 13-36","100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",13149955,2.70371E+11,2.70371E+14,7cd55341-f3e8-4cdf-aae0-0539118212d4,-93.28117371,44.68006134,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,C,Final,27037,18589 Joplin Ave,Lakeville,DAKOTA,MN,55044-4225,55044,R009,R,18589,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149953,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21499,"100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",206441,"BCL-MDU PON18950IA, 13-36","100' LOOP PON, 13-36 RESERVED FOR JOPLIN AVE UNITS",13149953,2.70371E+11,2.70371E+14,70c211c4-3b51-475c-8b7c-4c3202ffa029,-93.28077698,44.68011856,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,C,Final,27037,18597 Joplin Ave,Lakeville,DAKOTA,MN,55044-4225,55044,R009,R,18597,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149916,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149916,2.70371E+11,2.70371E+14,ab9bbbb4-8955-408f-97be-1b0ed59a7130,-93.27854156,44.6800499,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18602 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6502,55044,R009,R,18602,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149876,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149876,2.70371E+11,2.70371E+14,0027535d-6014-4350-9bc5-2a23bc2df188,-93.27918243,44.67945862,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18636 Joplin Ave,Lakeville,DAKOTA,MN,55044-4219,55044,R009,R,18636,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149926,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21493,"100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",206438,"PON18950IA, 85-96","100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",13149926,2.70371E+11,2.70371E+14,c6e1026b-4129-41f3-8e03-b054a88404a1,-93.27929688,44.67802048,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18752 Joplin Ave,Lakeville,DAKOTA,MN,55044-4214,55044,R009,R,18752,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149910,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149910,2.70371E+11,2.70371E+14,830698a8-f6d3-43e9-8c85-06d09d870a44,-93.27918243,44.67945862,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18619 Jonesboro Ct,Lakeville,DAKOTA,MN,55044-6500,55044,R009,R,18619,,Jonesboro,,Ct,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149965,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149965,2.70371E+11,2.70371E+14,c6bb6d48-77e2-499d-aa0d-81e1e477925e,-93.28061676,44.67951965,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,C,Final,27037,18649 Joplin Ave,Lakeville,DAKOTA,MN,55044-4220,55044,R009,R,18649,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149880,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21493,"100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",206438,"PON18950IA, 85-96","100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",13149880,2.70371E+11,2.70371E+14,1a4070d0-cd60-4255-bd7a-de0647208893,-93.27931213,44.67855072,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18748 Joplin Ave,Lakeville,DAKOTA,MN,55044-4214,55044,R009,R,18748,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149945,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21497,"100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",206440,"PON18950IA, 37-84","100' LOOP PON, 37-84 RESERVED FOR JONESBORO CT UNITS",13149945,2.70371E+11,2.70371E+14,43e1ff70-2246-4010-af08-9a9e0745ec6b,-93.28090668,44.6794281,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,C,Final,27037,18657 Joplin Ave,Lakeville,DAKOTA,MN,55044-4220,55044,R009,R,18657,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149891,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21493,"100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",206438,"PON18950IA, 85-96","100' LOOP PON, 85-96 RESERVED FOR JOPLIN AVE UNITS",13149891,2.70371E+11,2.70371E+14,44754772-1787-4083-b743-aad1cd6134c6,-93.27944183,44.67802048,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18756 Joplin Ave,Lakeville,DAKOTA,MN,55044-4214,55044,R009,R,18756,,Joplin,,Ave,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13149877,0,1,,No,,,,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,,,21495,F 10542 188TH ST W HH,206439,"PON18950IA, 97-108",F 10542 188TH ST W HH,13149877,2.70371E+11,2.70371E+14,04be45af-3146-4b2a-8391-8c201acbe657,-93.27852631,44.67819977,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,10527 188th St W,Lakeville,DAKOTA,MN,55044-9416,55044,R009,R,10527,,188th,W,St,0,PC,,,,,,,,,,,,,,,,,build_status,,,,,,,Planned,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13150027,0,1,FALSE,Yes,182179,F 18665 IRENIC AVE,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,141893,F 18665 IRENIC AVE,,,,,,13150027,2.70371E+11,2.70371E+14,0969f953-35a5-4f7b-a330-11a5b7e14cdc,-93.25900269,44.67869186,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,4,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18665 Irenic Ave,Lakeville,DAKOTA,MN,55044-4436,55044,R007,R,18665,,Irenic,,Ave,0,PC,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,13150490,0,1,FALSE,Yes,182182,F 18649 IRENIC AVE,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,141895,F 18649 IRENIC AVE,,,,,,13150490,2.70371E+11,2.70371E+14,c394ab9d-db02-458e-9ca4-02ed5a2d000c,-93.25927734,44.67969894,Res-SFU,0,0,0,1,,Unattractive,428,22,0.278219014,0,47.17902756,3.550907612,2,0.521126986,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0,D,Final,27037,18647 Irvine Trl,Lakeville,DAKOTA,MN,55044-4456,55044,R007,R,18647,,Irvine,,Trl,0,PC,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50525,0,1,FALSE,Yes,182214,F 19070 IRETON WAY,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142039,F 19070 IRETON WAY,,,,,,IQGEO_50525,,,,,,,,,,,,,,,,,,,,,,,,,,,,19067 IRETON WAY,Lakeville,Dakota,MN,55044-4411,55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50508,0,1,FALSE,Yes,182252,S 18758 JAROSITE CT,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142091,S 18758 JAROSITE CT,,,,,,IQGEO_50508,,,,,,,,,,,,,,,,,,,,,,,,,,,,18743 JAROSITE CT,Lakeville,Dakota,MN,55044,55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50516,0,1,FALSE,Yes,182234,F 18774 JAVELIN AVE,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142081,F 18774 JAVELIN AVE,,,,,,IQGEO_50516,,,,,,,,,,,,,,,,,,,,,,,,,,,,18777 JAVELIN AVE,Lakeville,Dakota,MN,55044-3002,55044,,,,,,,,,,,,,,,,,,,,,,,,,,a_scity,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50509,0,1,FALSE,Yes,182254,F 18710 JAROSITE CT,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142092,F 18710 JAROSITE CT,,,,,,IQGEO_50509,,,,,,,,,,,,,,,,,,,,,,,,,,,,18758 JAROSITE CT,Lakeville,Dakota,MN,55044,55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50511,0,1,FALSE,Yes,182252,S 18758 JAROSITE CT,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142091,S 18758 JAROSITE CT,,,,,,IQGEO_50511,,,,,,,,,,,,,,,,,,,,,,,,,,,,18775 JAROSITE CT,Lakeville,Dakota,MN,55044,55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
PSA-3802PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,3802PA,3/31/2024,BRVLMNYF,ATT-9364,,MIN001.G0000487,FALSE,,IQGEO_50505,0,1,FALSE,Yes,182254,F 18710 JAROSITE CT,Planned,,5187,64,S 18950 IRVONA AVE PFP,BRVLMNYF,142092,F 18710 JAROSITE CT,,,,,,IQGEO_50505,,,,,,,,,,,,,,,,,,,,,,,,,,,,18726 JAROSITE CT,Lakeville,Dakota,MN,55044,55044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,SFU,,,
