House Number;Street Name;Community;Zip Code;Unit Type;Unit;Floor Type;Floor;Building Type;Building;DA/PSA;OVALS Address ID;Primary_Term_Address;FAC_ADDR;Working TN Status
2151;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OXAU;F 2151 NW 78TH AV;2151 NW 78TH AV;
2152;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OSWG;R 2152.1 NW 78TH AV;2152 NW 78TH AV;
2181;NW 78TH AV;MRGT;33063;;;;;;;121404;000006P5LY;F 2151 NW 78TH AV;2181 NW 78TH AV;
2182;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OU8R;R 2212 NW 78TH AV;2182 NW 78TH AV;
2211;NW 78TH AV;MRGT;33063;;;;;;;121404;000006P0QU;F 2211 NW 78TH AV;2211 NW 78TH AV;
2212;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OVQG;R 2212 NW 78TH AV;2212 NW 78TH AV;
2241;NW 78TH AV;MRGT;33063;;;;;;;121404;000006PCRM;F 7771 NW 23RD ST;2241 NW 78TH AV;
2242;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OYTB;R 2242 NW 78TH AV;2242 NW 78TH AV;
2271;NW 78TH AV;MRGT;33063;;;;;;;121404;000006OULX;F 2271 NW 78TH AV;2271 NW 78TH AV;
2101;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006PF3J;F 2101 ROCK ISLAND RD;2101 ROCK ISLAND RD;
2115;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006P45S;F 2129 ROCK ISLAND RD;2115 ROCK ISLAND RD;
2129;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006P1DD;F 2129 ROCK ISLAND RD;2129 ROCK ISLAND RD;
2143;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006OSW0;F 2143 ROCK ISLAND RD;2143 ROCK ISLAND RD;
2157;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006OY5G;F 2143 ROCK ISLAND RD;2157 ROCK ISLAND RD;
2171;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006PDW7;F 2171 ROCK ISLAND RD;2171 ROCK ISLAND RD;
2185;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006OSY7;F 2171 ROCK ISLAND RD;2185 ROCK ISLAND RD;
2199;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006OV3K;F 2199 ROCK ISLAND RD;2199 ROCK ISLAND RD;
2213;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006PEKZ;F 2213 ROCK ISLAND RD;2213 ROCK ISLAND RD;
2227;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006P69W;F 2213 ROCK ISLAND RD;2227 ROCK ISLAND RD;
2241;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006PB40;F 2255 ROCK ISLAND RD;2241 ROCK ISLAND RD;
2255;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006ORV4;F 2255 ROCK ISLAND RD;2255 ROCK ISLAND RD;
2269;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006PDXT;F 2269 ROCK ISLAND RD;2269 ROCK ISLAND RD;
2283;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006P7I8;F 2269 ROCK ISLAND RD;2283 ROCK ISLAND RD;
2297;ROCK ISLAND RD;MRGT;33063;;;;;;;121404;000006OSWU;F 2297 ROCK ISLAND RD;2297 ROCK ISLAND RD;
7205;ROYAL PALM BLVD;MRGT;33063;APT;RR;;;;;121404;000006ORJT;7205 ROYAL PALM BLVD;7205 ROYAL PALM BLVD APT RR;
7205;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P30X;7205 ROYAL PALM BLVD;7205 ROYAL PALM BLVD;
7303;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OX8F;R 7302 NW 21ST ST;7303 ROYAL PALM BLVD;
7329;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OWN6;R 7302 NW 21ST ST;7329 ROYAL PALM BLVD;
7355;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006PF6N;R 7354 NW 21ST ST;7355 ROYAL PALM BLVD;
7381;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P11X;R 7354 NW 21ST ST;7381 ROYAL PALM BLVD;
7407;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P70I;R 7406 NW 21ST ST;7407 ROYAL PALM BLVD;
7432;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P9DU;MR 7450 ROYAL PALM BLVD;7432 ROYAL PALM BLVD;
7433;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P3BS;R 7406 NW 21ST ST;7433 ROYAL PALM BLVD;
7436;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006PDCM;MR 7450 ROYAL PALM BLVD;7436 ROYAL PALM BLVD;Y
7438;ROYAL PALM BLVD;MRGT;33063;RM;COMP;FLR;1;;;121404;000006OS1B;MR 7450 ROYAL PALM BLVD;7438 ROYAL PALM BLVD RM COMP FLR 1;
7438;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P2TL;MR 7450 ROYAL PALM BLVD;7438 ROYAL PALM BLVD;Y
7442;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OT75;MR 7450 ROYAL PALM BLVD;7442 ROYAL PALM BLVD;
7444;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P9Y0;MR 7450 ROYAL PALM BLVD;7444 ROYAL PALM BLVD;
7446;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OZCV;MR 7450 ROYAL PALM BLVD;7446 ROYAL PALM BLVD;
7448;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P3KM;MR 7450 ROYAL PALM BLVD;7448 ROYAL PALM BLVD;
7450;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P0FA;MR 7450 ROYAL PALM BLVD;7450 ROYAL PALM BLVD;
7454;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P2VI;MR 7450 ROYAL PALM BLVD;7454 ROYAL PALM BLVD;
7456;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P1CU;MR 7450 ROYAL PALM BLVD;7456 ROYAL PALM BLVD;
7458;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OSJG;MR 7450 ROYAL PALM BLVD;7458 ROYAL PALM BLVD;
7459;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P3FP;R 7458 NW 21ST ST;7459 ROYAL PALM BLVD;
7460;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OQ2L;MR 7450 ROYAL PALM BLVD;7460 ROYAL PALM BLVD;
7462;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P4JO;MR 7450 ROYAL PALM BLVD;7462 ROYAL PALM BLVD;
7465;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000105R700;R 7458 NW 21ST ST;7465 ROYAL PALM BLVD;
7485;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P849;R 7485 ROYAL PALM BLVD;7485 ROYAL PALM BLVD;
7505;ROYAL PALM BLVD;MRGT;33063;RM;RESTRM;;;;;121404;000006OX7R;7205 ROYAL PALM BLVD;7505 ROYAL PALM BLVD RM RESTRM;
7511;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006OQOG;R 7510 NW 21ST ST;7511 ROYAL PALM BLVD;
7537;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P0KM;R 7510 NW 21ST ST;7537 ROYAL PALM BLVD;
7563;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P0BI;R 7562 NW 21ST ST;7563 ROYAL PALM BLVD;
7589;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006PCVI;R 7562 NW 21ST ST;7589 ROYAL PALM BLVD;
7611;ROYAL PALM BLVD;MRGT;33063;UNIT;CEV;;;;;121404;000006P4ZK;RLA 7611 ROYAL PALM BLVD;7611 ROYAL PALM BLVD UNIT CEV;Y
7611;ROYAL PALM BLVD;MRGT;33063;UNIT;MUX;;;;;121404;000006P2DH;MUX 7611 ROYAL PALM BLVD;7611 ROYAL PALM BLVD UNIT MUX;
7611;ROYAL PALM BLVD;MRGT;33063;UNIT;RLA;;;;;121404;000006P7GL;RLA 7611 ROYAL PALM BLVD;7611 ROYAL PALM BLVD UNIT RLA;
7611;ROYAL PALM BLVD;MRGT;33063;;;;;;;121404;000006P0SH;RLA 7611 ROYAL PALM BLVD;7611 ROYAL PALM BLVD;
